"DATE,TIME,ENB_AGG,ENODEB,NOC_CLUSTER,ACC_RATE,ACC_S1_RATE,AVAILABILITY_CELL_ROP,PLMN_0_TRAFFIC_GB,PLMN_1_TRAFFIC_GB,PLMN_2_TRAFFIC_GB,RETAINABILITY,UNAVAILTIME,USER_TRAFFIC_VOLTE,VOLTE_RET,VOLTE_ERAB_ABNORMAL,ACC_VOLTE"
"2024-02-22,00:00,ROOBEJ0145,ROOBEJ0145,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.84,100,100,1.0676458473,0.0003,0.3577,99.98,0,0.12,100,0,100"
"2024-02-22,01:00,ROOBEJ0145,ROOBEJ0145,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.86,100,100,0.5389088763,0.0008,0.8119,99.95,0,0.21,100,0,100"
"2024-02-22,02:00,ROOBEJ0145,ROOBEJ0145,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.89,99.96,100,0.5507683372,0.0006,0.5319,99.97,0,0.02,100,0,99.96"
"2024-02-22,03:00,ROOBEJ0145,ROOBEJ0145,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.8,99.91,100,0.2625705666,0.0031,0.2339,99.99,0,0.01,100,0,99.91"
"2024-02-22,04:00,ROOBEJ0145,ROOBEJ0145,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.84,99.97,100,0.9846081948,0.0018,0.5801,99.99,0,0.07,100,0,99.97"
"2024-02-22,05:00,ROOBEJ0145,ROOBEJ0145,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.71,99.98,100,1.9455337891,0.0017,0.7941,99.93,0,0.27,100,0,99.98"
"2024-02-22,06:00,ROOBEJ0145,ROOBEJ0145,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.69,99.98,100,5.0187092271,0.0506,2.1356,99.89,0,0.23,99.99,2,99.98"
"2024-02-22,07:00,ROOBEJ0145,ROOBEJ0145,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.61,99.97,100,6.2697269021,0.0227,2.8263,99.84,0,1.41,99.97,4,99.97"
"2024-02-22,08:00,ROOBEJ0145,ROOBEJ0145,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.59,99.97,100,5.2336174991,0.0176,2.3983,99.85,0,1.52,99.99,2,96.9709"
"2024-02-22,09:00,ROOBEJ0145,ROOBEJ0145,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.58,99.98,100,5.4733799761,0.0047,2.0011,99.86,0,2.92,99.99,2,99.98"
"2024-02-22,10:00,ROOBEJ0145,ROOBEJ0145,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.56,99.96,100,5.5231414734,0.1014,2.0819,99.78,0,3.72,99.95,10,98.9604"
"2024-02-22,11:00,ROOBEJ0145,ROOBEJ0145,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.51,99.97,100,6.4039658753,0.0184,2.744,99.78,0,3.09,99.96,8,99.97"
"2024-02-22,12:00,ROOBEJ0145,ROOBEJ0145,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.56,99.95,100,6.5009342499,0.0151,3.9043,99.84,0,1.9,99.98,4,99.95"
"2024-02-22,13:00,ROOBEJ0145,ROOBEJ0145,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.65,99.97,100,10.5823548504,0.0812,2.8539,99.88,0,4.15,99.97,8,99.97"
"2024-02-22,14:00,ROOBEJ0145,ROOBEJ0145,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.65,99.98,100,8.4523539988,0.0503,2.9433,99.82,0,4.13,99.94,12,98.9802"
"2024-02-22,15:00,ROOBEJ0145,ROOBEJ0145,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.58,99.98,100,7.464450783,0.0074,1.7066,99.89,0,2.06,99.97,6,99.98"
"2024-02-22,16:00,ROOBEJ0145,ROOBEJ0145,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.49,99.97,100,7.2876876217,0.0249,2.7831,99.88,0,3.08,99.99,2,98.9703"
"2024-02-22,17:00,ROOBEJ0145,ROOBEJ0145,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.55,99.97,100,8.3961393679,0.1448,3.2351,99.88,0,3,99.99,2,99.97"
"2024-02-22,18:00,ROOBEJ0145,ROOBEJ0145,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.6,99.98,100,8.2159200674,0.0826,2.5517,99.89,0,4.02,99.97,6,99.98"
"2024-02-22,19:00,ROOBEJ0145,ROOBEJ0145,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.6,99.99,100,3.9712851864,0.0755,1.1033,99.93,0,2.07,99.97,4,99.99"
"2024-02-22,20:00,ROOBEJ0145,ROOBEJ0145,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.63,99.98,100,3.0038040122,0.0066,0.851,99.9,0,1.14,99.94,6,99.98"
"2024-02-22,21:00,ROOBEJ0145,ROOBEJ0145,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.59,99.98,100,1.9038207825,0.0012,1.3659,99.94,0,0.82,100,0,99.98"
"2024-02-22,22:00,ROOBEJ0145,ROOBEJ0145,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.64,99.97,100,2.0643807947,0.0003,1.1332,99.94,0,0.14,100,0,99.97"
"2024-02-22,23:00,ROOBEJ0145,ROOBEJ0145,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.64,100,100,1.0771043592,0.0012,0.7232,99.97,0,0.33,100,0,94"
"2024-02-23,00:00,ROOBEJ0145,ROOBEJ0145,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.71,99.95,100,0.6100870665,0.0003,0.4468,99.94,0,1.19,100,0,99.95"
"2024-02-23,01:00,ROOBEJ0145,ROOBEJ0145,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.83,99.98,100,0.481531023,0.0007,0.1844,99.99,0,0.59,100,0,99.98"
"2024-02-23,02:00,ROOBEJ0145,ROOBEJ0145,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.94,100,100,0.5666306235,0.0005,0.136,99.95,0,0.07,100,0,0"
"2024-02-23,03:00,ROOBEJ0145,ROOBEJ0145,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.78,100,100,0.4211021587,0.0032,0.1739,100,0,0.02,100,0,100"
"2024-02-23,04:00,ROOBEJ0145,ROOBEJ0145,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.73,100,100,1.6199899837,0.0011,0.4051,100,0,0.07,100,0,100"
"2024-02-23,05:00,ROOBEJ0145,ROOBEJ0145,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.8,99.96,100,2.2119535132,0.0128,0.4896,99.93,0,0.27,100,0,99.96"
"2024-02-23,06:00,ROOBEJ0145,ROOBEJ0145,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.68,99.97,100,5.6075034653,0.0133,2.0141,99.91,0,0.49,99.98,2,99.97"
"2024-02-23,07:00,ROOBEJ0145,ROOBEJ0145,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.65,99.98,100,5.7630501687,0.016,2.1392,99.88,0,0.98,100,0,99.98"
"2024-02-23,08:00,ROOBEJ0145,ROOBEJ0145,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.65,99.97,100,5.8928988869,0.0186,1.8355,99.84,0,1.78,99.96,8,98.9703"
"2024-02-23,09:00,ROOBEJ0145,ROOBEJ0145,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.72,99.96,100,7.589785382,0.0127,1.9352,99.84,0,3.43,99.96,8,99.96"
"2024-02-23,10:00,ROOBEJ0145,ROOBEJ0145,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.65,99.97,100,4.1100671508,0.0024,1.3252,99.93,0,2.59,100,0,99.97"
"2024-02-16,00:00,ROOBEJ0146,ROOBEJ0146,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.88,99.99,100,2.2620158261,0.0011,0.7324,99.98,0,0.68,100,0,99.99"
"2024-02-16,01:00,ROOBEJ0146,ROOBEJ0146,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.91,99.98,100,1.1774860315,0.0001,0.8891,99.99,0,0.12,100,0,99.98"
"2024-02-16,02:00,ROOBEJ0146,ROOBEJ0146,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.98,100,100,0.7724417365,0.0015,1.1202,100,0,0.28,100,0,100"
"2024-02-16,03:00,ROOBEJ0146,ROOBEJ0146,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.96,99.99,100,0.4820227619,0.0049,1.6428,100,0,0.23,100,0,99.99"
"2024-02-16,04:00,ROOBEJ0146,ROOBEJ0146,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.92,99.97,100,2.936683595,0.0015,1.62,99.99,0,0.56,99.98,2,99.97"
"2024-02-16,05:00,ROOBEJ0146,ROOBEJ0146,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.9,99.97,100,5.0542503588,0.0227,1.7757,99.99,0,0.63,100,0,99.97"
"2024-02-16,06:00,ROOBEJ0146,ROOBEJ0146,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.89,99.98,100,8.7391789997,0.015,3.2152,99.98,0,0.61,99.99,2,99.98"
"2024-02-16,07:00,ROOBEJ0146,ROOBEJ0146,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.91,99.99,100,9.6589392044,0.0971,2.832,99.97,0,1.68,100,0,99.99"
"2024-02-16,08:00,ROOBEJ0146,ROOBEJ0146,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.88,99.99,100,10.7020651916,0.0961,3.4168,99.98,0,2.77,99.98,4,99.99"
"2024-02-16,09:00,ROOBEJ0146,ROOBEJ0146,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.92,99.98,100,11.4912278948,0.0266,3.1154,99.97,0,4.08,99.99,2,99.98"
"2024-02-16,10:00,ROOBEJ0146,ROOBEJ0146,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.88,99.98,100,9.3589993193,0.0082,4.7054,99.95,0,4.19,99.94,16,99.98"
"2024-02-16,11:00,ROOBEJ0146,ROOBEJ0146,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.87,99.98,100,11.7381550365,0.007,3.214,99.98,0,4.33,99.99,4,99.98"
"2024-02-16,12:00,ROOBEJ0146,ROOBEJ0146,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.88,99.99,100,12.2193498535,0.085,4.0111,99.95,0,5.9,99.99,2,99.99"
"2024-02-16,13:00,ROOBEJ0146,ROOBEJ0146,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.88,99.99,100,14.5596479994,0.0909,4.0386,99.96,0,4.71,99.99,4,99.99"
"2024-02-16,14:00,ROOBEJ0146,ROOBEJ0146,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.88,99.98,100,12.3724807049,0.0743,3.0108,99.96,0,4.16,99.96,10,99.98"
"2024-02-16,15:00,ROOBEJ0146,ROOBEJ0146,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.89,99.99,100,11.6692725566,0.0348,4.2496,99.97,0,3.52,100,0,99.99"
"2024-02-16,16:00,ROOBEJ0146,ROOBEJ0146,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.88,99.98,100,12.0856864377,0.0841,3.3477,99.96,0,3.3,99.98,4,99.98"
"2024-02-16,17:00,ROOBEJ0146,ROOBEJ0146,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.91,99.98,100,11.9614778079,0.0769,4.1966,99.96,0,3.88,99.99,2,98.9802"
"2024-02-16,18:00,ROOBEJ0146,ROOBEJ0146,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.91,99.99,100,13.6193893846,0.0479,6.2404,99.97,0,5.77,99.99,2,99.99"
"2024-02-16,19:00,ROOBEJ0146,ROOBEJ0146,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.89,100,100,11.7943380019,0.0365,3.8609,99.95,0,2.55,99.99,2,99"
"2024-02-16,20:00,ROOBEJ0146,ROOBEJ0146,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.91,99.98,100,9.1807739806,0.0074,3.4858,99.97,0,3.38,100,0,98.9802"
"2024-02-16,21:00,ROOBEJ0146,ROOBEJ0146,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.92,99.99,100,7.3686782262,0.0261,2.0245,99.97,0,1.75,99.94,10,99.99"
"2024-02-16,22:00,ROOBEJ0146,ROOBEJ0146,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.94,99.98,100,5.5118845773,0.0076,1.9444,99.97,0,0.79,99.98,2,99.98"
"2024-02-16,23:00,ROOBEJ0146,ROOBEJ0146,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.88,99.98,100,8.6935274295,0.0044,1.6742,99.96,0,0.27,100,0,99.98"
"2024-02-17,00:00,ROOBEJ0146,ROOBEJ0146,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.86,99.98,100,3.8338769219,0.0038,0.7506,99.96,0,0.11,100,0,99.98"
"2024-02-17,01:00,ROOBEJ0146,ROOBEJ0146,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.88,99.98,100,2.4768700817,0.0259,0.5398,99.97,0,0.16,99.98,2,99.98"
"2024-02-17,02:00,ROOBEJ0146,ROOBEJ0146,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.95,100,100,1.0824631898,0.0014,0.2623,99.98,0,0.17,100,0,100"
"2024-02-17,03:00,ROOBEJ0146,ROOBEJ0146,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.95,100,100,3.4995730957,0.0006,0.3973,99.97,0,0.19,100,0,100"
"2024-02-17,04:00,ROOBEJ0146,ROOBEJ0146,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.91,99.98,100,2.2426862267,0.0008,1.3977,99.97,0,0.21,100,0,99.98"
"2024-02-17,05:00,ROOBEJ0146,ROOBEJ0146,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.93,99.99,100,4.5041646798,0.0176,1.7751,99.96,0,0.16,100,0,99.99"
"2024-02-17,06:00,ROOBEJ0146,ROOBEJ0146,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.94,99.98,100,7.4513657012,0.1001,2.7229,99.97,0,1.28,100,0,99.98"
"2024-02-17,07:00,ROOBEJ0146,ROOBEJ0146,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.94,99.99,100,6.110619753,0.0085,2.1972,99.96,0,1.1,100,0,99.99"
"2024-02-17,08:00,ROOBEJ0146,ROOBEJ0146,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.88,99.97,100,8.8094314552,0.1709,3.1036,99.96,0,2.6,99.99,2,98.9703"
"2024-02-17,09:00,ROOBEJ0146,ROOBEJ0146,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.9,99.99,100,8.8798888024,0.0324,3.7796,99.98,0,3.6,99.99,2,99.99"
"2024-02-17,10:00,ROOBEJ0146,ROOBEJ0146,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.92,99.98,100,10.3865349662,0.048,2.7624,99.98,0,3.53,100,0,99.98"
"2024-02-17,11:00,ROOBEJ0146,ROOBEJ0146,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.88,99.97,100,11.5161342539,0.053,3.404,99.97,0,4.34,99.99,2,99.97"
"2024-02-17,12:00,ROOBEJ0146,ROOBEJ0146,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.92,99.98,100,12.6939984029,0.0378,4.955,99.97,0,4.78,100,0,99.98"
"2024-02-17,13:00,ROOBEJ0146,ROOBEJ0146,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.89,99.98,100,11.8973888454,0.0099,3.9768,99.97,0,4.51,99.99,4,99.98"
"2024-02-17,14:00,ROOBEJ0146,ROOBEJ0146,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.88,99.99,100,13.138606213,0.0235,3.4706,99.97,0,3.81,99.98,4,99.99"
"2024-02-17,15:00,ROOBEJ0146,ROOBEJ0146,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.86,99.98,100,12.0266387233,0.1009,5.3808,99.98,0,2.77,99.99,2,98.9802"
"2024-02-17,16:00,ROOBEJ0146,ROOBEJ0146,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.78,99.98,100,10.9076974911,0.0231,5.4983,99.97,0,2.33,100,0,99.98"
"2024-02-17,17:00,ROOBEJ0146,ROOBEJ0146,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.87,99.99,100,9.5085920759,0.0323,4.2581,99.98,0,1.84,99.98,4,98.9901"
"2024-02-17,18:00,ROOBEJ0146,ROOBEJ0146,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.91,99.98,100,9.2907482751,0.0303,7.9666,99.99,0,1.74,100,0,99.98"
"2024-02-17,19:00,ROOBEJ0146,ROOBEJ0146,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.9,99.99,100,11.8526061991,0.1513,4.7677,99.96,0,2.06,99.99,2,99.99"
"2024-02-17,20:00,ROOBEJ0146,ROOBEJ0146,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.88,99.99,100,13.4263392528,0.2806,3.7807,99.97,0,1.58,99.99,2,99.99"
"2024-02-17,21:00,ROOBEJ0146,ROOBEJ0146,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.91,99.99,100,13.507912866,0.0556,3.0468,99.99,0,0.76,100,0,99.99"
"2024-02-17,22:00,ROOBEJ0146,ROOBEJ0146,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.86,99.98,100,7.7395299448,0.0422,2.0277,99.97,0,2.23,100,0,99.98"
"2024-02-17,23:00,ROOBEJ0146,ROOBEJ0146,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.92,99.99,100,8.0242995169,0.0733,2.6082,99.98,0,0.58,99.99,2,99.99"
"2024-02-18,00:00,ROOBEJ0146,ROOBEJ0146,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.94,99.99,100,8.568879216,0.1461,2.033,99.97,0,0.76,100,0,99.99"
"2024-02-18,01:00,ROOBEJ0146,ROOBEJ0146,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.89,99.98,100,2.4249628178,0.1312,1.2025,99.97,0,0.24,100,0,99.98"
"2024-02-18,02:00,ROOBEJ0146,ROOBEJ0146,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.86,99.99,100,1.9626831635,0.0204,0.4895,99.99,0,0.12,100,0,99.99"
"2024-02-18,03:00,ROOBEJ0146,ROOBEJ0146,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.81,99.99,100,1.5400461844,0.0001,0.5006,99.93,0,0.14,100,0,99.99"
"2024-02-18,04:00,ROOBEJ0146,ROOBEJ0146,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.89,99.98,100,2.4219295009,0.0001,0.8507,99.98,0,0.63,100,0,99.98"
"2024-02-18,05:00,ROOBEJ0146,ROOBEJ0146,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.83,99.98,100,2.4539148429,0.026,0.9946,99.96,0,0.09,100,0,99.98"
"2024-02-18,06:00,ROOBEJ0146,ROOBEJ0146,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.84,99.98,100,2.758698537,0.0012,1.2129,99.98,0,0.5,100,0,99.98"
"2024-02-18,07:00,ROOBEJ0146,ROOBEJ0146,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.77,99.99,100,3.3695986488,0.0088,1.2923,99.98,0,0.68,100,0,99.99"
"2024-02-18,08:00,ROOBEJ0146,ROOBEJ0146,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.9,99.99,100,4.5999838036,0.0013,1.7268,100,0,0.58,100,0,96.9903"
"2024-02-18,09:00,ROOBEJ0146,ROOBEJ0146,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.8,99.96,100,6.8383878095,0.0014,3.2654,99.98,0,1.14,100,0,99.96"
"2024-02-18,10:00,ROOBEJ0146,ROOBEJ0146,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.91,99.99,100,8.4683038288,0.007,3.7655,99.97,0,2.24,99.99,2,98.9901"
"2024-02-18,11:00,ROOBEJ0146,ROOBEJ0146,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.94,99.99,100,12.0031395921,0.12,4.011,99.98,0,1.65,100,0,99.99"
"2024-02-18,12:00,ROOBEJ0146,ROOBEJ0146,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.91,99.99,100,12.7947293219,0.0373,5.2013,99.98,0,2.75,99.98,4,99.99"
"2024-02-18,13:00,ROOBEJ0146,ROOBEJ0146,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.93,99.99,100,14.5520856602,0.0368,4.6912,99.98,0,2.83,99.99,2,99.99"
"2024-02-18,14:00,ROOBEJ0146,ROOBEJ0146,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.95,99.99,100,11.3401347767,0.0799,3.9816,99.98,0,2.24,99.99,2,99.99"
"2024-02-18,15:00,ROOBEJ0146,ROOBEJ0146,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.87,99.97,100,11.5290824319,0.0875,3.7127,99.99,0,2.39,100,0,99.97"
"2024-02-18,16:00,ROOBEJ0146,ROOBEJ0146,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.89,99.97,100,9.0029789125,0.1645,3.7236,99.97,0,2.25,100,0,99.97"
"2024-02-18,17:00,ROOBEJ0146,ROOBEJ0146,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.92,99.98,100,7.9780146475,0.0415,3.5412,99.96,0,1.47,99.99,2,99.98"
"2024-02-18,18:00,ROOBEJ0146,ROOBEJ0146,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.91,99.98,100,7.3393657801,0.0336,3.0718,99.96,0,1.73,99.99,2,99.98"
"2024-02-18,19:00,ROOBEJ0146,ROOBEJ0146,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.86,99.96,100,5.8868518092,0.0303,2.6087,99.99,0,1.77,99.98,4,99.96"
"2024-02-18,20:00,ROOBEJ0146,ROOBEJ0146,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.91,99.97,100,6.7111086092,0.0986,2.2626,99.97,0,1.65,100,0,99.97"
"2024-02-18,21:00,ROOBEJ0146,ROOBEJ0146,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.91,99.97,100,5.3689945481,0.01,3.0219,99.98,0,0.66,100,0,99.97"
"2024-02-18,22:00,ROOBEJ0146,ROOBEJ0146,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.8,99.97,100,3.4600226202,0.0011,1.5883,99.96,0,0.5,100,0,99.97"
"2024-02-18,23:00,ROOBEJ0146,ROOBEJ0146,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.9,99.99,100,2.3391274726,0.0016,1.2335,99.97,0,0.4,100,0,99.99"
"2024-02-19,00:00,ROOBEJ0146,ROOBEJ0146,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.92,99.99,100,2.1927189079,0.0002,1.409,99.99,0,0.27,100,0,99.99"
"2024-02-19,01:00,ROOBEJ0146,ROOBEJ0146,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.89,99.98,100,2.3607136678,0,0.7553,99.96,0,0.2,100,0,99.98"
"2024-02-19,02:00,ROOBEJ0146,ROOBEJ0146,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.96,99.96,100,2.1177651353,0.0001,0.909,99.98,0,0.19,100,0,99.96"
"2024-02-19,03:00,ROOBEJ0146,ROOBEJ0146,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.97,99.98,100,1.5526628117,0.0055,0.5933,99.98,0,0.01,100,0,99.98"
"2024-02-19,04:00,ROOBEJ0146,ROOBEJ0146,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.96,99.98,100,2.7403449634,0.0015,1.0219,99.98,0,0.1,100,0,99.98"
"2024-02-19,05:00,ROOBEJ0146,ROOBEJ0146,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.93,99.99,100,4.2230011892,0.0198,1.4471,99.96,0,0.27,100,0,94.9905"
"2024-02-19,06:00,ROOBEJ0146,ROOBEJ0146,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.88,100,100,8.5670007383,0.0569,3.2176,99.97,0,1.31,100,0,100"
"2024-02-19,07:00,ROOBEJ0146,ROOBEJ0146,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.91,99.98,100,8.8873459019,0.0112,3.7618,99.99,0,2.29,99.98,4,99.98"
"2024-02-19,08:00,ROOBEJ0146,ROOBEJ0146,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.85,99.99,100,8.8576860722,0.0439,2.9515,99.98,0,3.52,99.98,4,99.99"
"2024-02-19,09:00,ROOBEJ0146,ROOBEJ0146,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.85,99.97,100,8.2467058668,0.1218,3.3634,99.97,0,3.4,99.97,6,99.97"
"2024-02-19,10:00,ROOBEJ0146,ROOBEJ0146,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.88,99.98,100,10.0232213727,0.0145,3.4386,99.97,0,4.96,99.99,2,99.98"
"2024-02-19,11:00,ROOBEJ0146,ROOBEJ0146,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.85,99.98,100,11.3168889652,0.1364,3.0307,99.98,0,3.6,100,0,99.98"
"2024-02-19,12:00,ROOBEJ0146,ROOBEJ0146,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.82,99.97,100,13.6515675106,0.1279,3.7968,99.95,0,4.09,99.99,2,99.97"
"2024-02-19,13:00,ROOBEJ0146,ROOBEJ0146,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.75,99.99,100,12.7828577528,0.0851,4.1485,99.92,0,4.08,99.96,12,99.99"
"2024-02-19,14:00,ROOBEJ0146,ROOBEJ0146,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.74,99.97,100,11.5976678205,0.0073,4.5424,99.94,0,3.62,99.97,8,99.97"
"2024-02-19,15:00,ROOBEJ0146,ROOBEJ0146,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.78,99.98,100,11.2226726486,0.0107,3.4315,99.92,0,3.69,99.97,8,99.98"
"2024-02-19,16:00,ROOBEJ0146,ROOBEJ0146,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.82,99.99,100,11.292486451,0.0442,4.0754,99.96,0,5.38,99.99,4,99.99"
"2024-02-19,17:00,ROOBEJ0146,ROOBEJ0146,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.77,99.97,100,14.2338396975,0.0974,6.1298,99.97,0,4.96,99.99,4,99.97"
"2024-02-19,18:00,ROOBEJ0146,ROOBEJ0146,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.8,99.99,100,12.765472754,0.1561,6.3634,99.95,0,3.95,99.99,2,99.99"
"2024-02-19,19:00,ROOBEJ0146,ROOBEJ0146,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.83,99.98,100,10.7182171189,0.1612,5.2135,99.94,0,3.86,100,0,98.9802"
"2024-02-19,20:00,ROOBEJ0146,ROOBEJ0146,M&QUINTANA_ROO&BENITO_JUAREZ-ROO,99.77,99.99,100,8.9845042674,0.0104,4.4462,99.94,0,2.13,100,0,99.99"
